NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
DPP8	1	ENSG00000074603	
COQ7-DT	1	ENSG00000261465	
DPP9	1	ENSG00000142002	
CASKIN2	1	ENSG00000177303	
CASKIN1	1	ENSG00000167971	
C10orf105	1	ENSG00000214688	
RSPH10B2	1	ENSG00000169402	
OPN4	1	ENSG00000122375	
OPN3	1	ENSG00000054277	
SNORA25B	1	ENSG00000202377	
RNU6ATAC24P	1	ENSG00000252620	
OPN5	1	ENSG00000124818	
MIR644A	1	ENSG00000207997	
RNU6-1206P	1	ENSG00000252148	
RNU6-639P	1	ENSG00000206801	
JMY	1	ENSG00000152409	
SRPRA	1	ENSG00000182934	
SRPRB	1	ENSG00000144867	
RADIL	1	ENSG00000157927	
OR5J1P	1	ENSG00000181780	
SERTAD4-AS1	1	ENSG00000203706	
TAS2R7	1	ENSG00000121377	
TAS2R9	1	ENSG00000121381	
TAS2R8	1	ENSG00000121314	
C10orf120	1	ENSG00000183559	
MT-TL1	1	ENSG00000209082	
ENSG00000262231	1	ENSG00000262231	
MT-TL2	1	ENSG00000210191	
RNU6ATAC29P	1	ENSG00000221015	
SLC7A11-AS1	1	ENSG00000250033	
BDKRB2	1	ENSG00000168398	
RNU5B-4P	1	ENSG00000200378	
RN7SL543P	1	ENSG00000265918	
BDKRB1	1	ENSG00000100739	
TAS2R1	1	ENSG00000169777	
RNU6-634P	1	ENSG00000239189	
TAS2R3	1	ENSG00000127362	
TAS2R5	1	ENSG00000127366	
TAS2R4	1	ENSG00000127364	
BPY2DP	1	ENSG00000229745	
RASA3-IT1	1	ENSG00000232487	
GARIN3P1	1	ENSG00000270683	
TSPAN14-AS1	1	ENSG00000226659	
RNU6-633P	1	ENSG00000199482	
OR3D1P	1	ENSG00000230411	
RN7SL542P	1	ENSG00000243633	
OR5J7P	1	ENSG00000255217	
RNU6-899P	1	ENSG00000200817	
BCL9P1	1	ENSG00000249238	
RNU6ATAC27P	1	ENSG00000221216	
C10orf143	1	ENSG00000237489	
OR2AO1P	1	ENSG00000240621	
BZW1P2	1	ENSG00000198406	
BZW1P1	1	ENSG00000236686	
JPX	1	ENSG00000225470	
RNU6-636P	1	ENSG00000207328	
TMEM161BP1	1	ENSG00000237970	
REPS2	1	ENSG00000169891	
S1PR1	1	ENSG00000170989	
C14orf119	1	ENSG00000179933	
S1PR3	1	ENSG00000213694	
RN7SL541P	1	ENSG00000240250	
S1PR2	1	ENSG00000267534	
S1PR5	1	ENSG00000180739	
ENSG00000250274	1	ENSG00000250274	
S1PR4	1	ENSG00000125910	
IPPKP1	1	ENSG00000225585	
RNU5B-2P	1	ENSG00000199906	
RNU6-1209P	1	ENSG00000200525	
REPS1	1	ENSG00000135597	
RWDD1	1	ENSG00000111832	
RNU6ATAC28P	1	ENSG00000238561	
RWDD3	1	ENSG00000122481	
RWDD4	1	ENSG00000182552	
KDF1	1	ENSG00000175707	
SSBP3P1	1	ENSG00000233225	
MIR3914-1	1	ENSG00000265878	
SSBP3P2	1	ENSG00000224425	
SGPP2	1	ENSG00000163082	
SGPP1	1	ENSG00000126821	
ANKRD33BP5	1	ENSG00000255111	
DPRX	1	ENSG00000204595	
ANKRD33BP2	1	ENSG00000254728	
XPNPEP1	1	ENSG00000108039	
ANKRD33BP1	1	ENSG00000229689	
XPNPEP2	1	ENSG00000122121	
XPNPEP3	1	ENSG00000196236	
CENPS-CORT	1	ENSG00000251503	
SNORA20B	1	ENSG00000206947	
RNU6-635P	1	ENSG00000252460	
ANKRD33BP9	1	ENSG00000255305	
ANKRD33BP8	1	ENSG00000254558	
ANKRD33BP7	1	ENSG00000255162	
ZPR1	1	ENSG00000109917	
RNU5B-3P	1	ENSG00000252410	
ANKRD33BP6	1	ENSG00000254547	
ITSN2	1	ENSG00000198399	
JRK	1	ENSG00000234616	
ENSG00000237479	1	ENSG00000237479	
IGHV3-20	1	ENSG00000211946	
IGHV3-21	1	ENSG00000211947	
IGHV3-22	1	ENSG00000253957	
ITSN1	1	ENSG00000205726	
IGHV3-23	1	ENSG00000211949	
RN7SKP281	1	ENSG00000222404	
AKR1D1P1	1	ENSG00000227776	
RN7SL127P	1	ENSG00000242175	
RN7SKP282	1	ENSG00000252633	
IGHV3-25	1	ENSG00000253441	
RN7SKP280	1	ENSG00000201066	
IGHV3-29	1	ENSG00000253464	
RN7SKP289	1	ENSG00000253053	
RN7SKP287	1	ENSG00000252355	
RN7SKP288	1	ENSG00000252036	
RN7SKP285	1	ENSG00000222069	
RN7SKP286	1	ENSG00000222826	
RN7SKP283	1	ENSG00000253006	
RN7SKP284	1	ENSG00000222934	
RNU6-218P	1	ENSG00000252929	
NOL8P1	1	ENSG00000248327	
ANKFY1	1	ENSG00000185722	
TAF13P2	1	ENSG00000225658	
VN1R17P	1	ENSG00000235818	
ENSG00000237471	1	ENSG00000237471	
TBPL1P1	1	ENSG00000224611	
LOC105374682	1	ENSG00000249981	
HEMK1	1	ENSG00000114735	
CXADR	1	ENSG00000154639	
IGHV3-32	1	ENSG00000254289	
IGHV3-33	1	ENSG00000211955	
IGHV3-35	1	ENSG00000211957	
RN7SKP270	1	ENSG00000223229	
RN7SKP271	1	ENSG00000222460	
RN7SL126P	1	ENSG00000242822	
IGHV3-36	1	ENSG00000253240	
IGHV3-37	1	ENSG00000253359	
IGHV3-38	1	ENSG00000211958	
RN7SKP278	1	ENSG00000222436	
FAM242A	1	ENSG00000231934	
RN7SKP279	1	ENSG00000223315	
RN7SKP276	1	ENSG00000252051	
RN7SKP277	1	ENSG00000252704	
MTHFD1	1	ENSG00000100714	
LRATD1	1	ENSG00000162981	
FAM242E	1	ENSG00000229697	
MTHFD2	1	ENSG00000065911	
LRATD2	1	ENSG00000168672	
EWSR1	1	ENSG00000182944	
OPTC	1	ENSG00000188770	
RN7SKP275	1	ENSG00000201496	
FAM242D	1	ENSG00000231248	
FAM242C	1	ENSG00000250432	
RN7SKP272	1	ENSG00000252797	
RN7SKP273	1	ENSG00000223324	
RNU6-217P	1	ENSG00000206891	
JTB	1	ENSG00000143543	
OPTN	1	ENSG00000123240	
DUSP8P1	1	ENSG00000215065	
DUSP8P5	1	ENSG00000235316	
RN7SKP260	1	ENSG00000252716	
RPS14P8	1	ENSG00000239528	
ANKRD65-AS1	1	ENSG00000225905	
RAB11AP2	1	ENSG00000255976	
RN7SKP267	1	ENSG00000222313	
RAB11AP1	1	ENSG00000227995	
ITGB1-DT	1	ENSG00000229656	
ENSG00000249476	1	ENSG00000249476	
RN7SKP268	1	ENSG00000223039	
RN7SKP265	1	ENSG00000252257	
RN7SKP266	1	ENSG00000222164	
FAM245A	1	ENSG00000228055	
RN7SKP263	1	ENSG00000223126	
RN7SKP264	1	ENSG00000223012	
RN7SKP261	1	ENSG00000222880	
RN7SL125P	1	ENSG00000244514	
NPBWR2	1	ENSG00000125522	
RN7SKP262	1	ENSG00000222950	
LTA4H	1	ENSG00000111144	
RN7SKP269	1	ENSG00000202415	
HEXIM1	1	ENSG00000186834	
HEXIM2	1	ENSG00000168517	
HLA-DRB6	1	ENSG00000229391	
JUN	1	ENSG00000177606	
HLA-DRB5	1	ENSG00000198502	
TMEM30BP1	1	ENSG00000250995	
JUP	1	ENSG00000173801	
TMLHE-AS1	1	ENSG00000224533	
EIF2AK1	1	ENSG00000086232	
HLA-DRB9	1	ENSG00000196301	
IGHV3-11	1	ENSG00000211941	
FTCD-AS1	1	ENSG00000237338	
EIF2AK3	1	ENSG00000172071	
IGHV3-13	1	ENSG00000211942	
EIF2AK2	1	ENSG00000055332	
MDC1-AS1	1	ENSG00000224328	
IGHV3-15	1	ENSG00000211943	
EIF2AK4	1	ENSG00000128829	
IGHV3-16	1	ENSG00000211944	
BLOC1S5-TXNDC5	1	ENSG00000259040	
ENTPD3-AS1	1	ENSG00000223797	
IGHV3-19	1	ENSG00000253883	
RN7SKP256	1	ENSG00000253010	
RN7SKP257	1	ENSG00000201395	
TSPAN5-DT	1	ENSG00000260641	
RN7SKP254	1	ENSG00000222617	
RN7SKP255	1	ENSG00000200312	
RN7SKP252	1	ENSG00000223142	
RPS14P7	1	ENSG00000242635	
RN7SKP253	1	ENSG00000252233	
RN7SKP250	1	ENSG00000200794	
RNU6-219P	1	ENSG00000201598	
RPS14P5	1	ENSG00000225933	
RPS14P4	1	ENSG00000226928	
RN7SL124P	1	ENSG00000242113	
HLA-DRB1	1	ENSG00000196126	
RN7SKP258	1	ENSG00000252960	
PSME3IP1	1	ENSG00000172775	
RN7SKP259	1	ENSG00000222998	
DPYS	1	ENSG00000147647	
KDM8	1	ENSG00000155666	
ENSG00000249419	1	ENSG00000249419	
TRBV6-4	1	ENSG00000211713	
ENSG00000250406	1	ENSG00000250406	
TRBV6-1	1	ENSG00000211706	
TFCP2L1	1	ENSG00000115112	
TRBV6-7	1	ENSG00000253188	
TRBV6-8	1	ENSG00000253534	
TRBV6-5	1	ENSG00000211721	
TRBV6-6	1	ENSG00000211724	
RN7SKP245	1	ENSG00000200895	
SLC25A20P1	1	ENSG00000218363	
RN7SKP246	1	ENSG00000201423	
RN7SKP243	1	ENSG00000199975	
NHSL2	1	ENSG00000204131	
NHSL1	1	ENSG00000135540	
RN7SKP244	1	ENSG00000252322	
RN7SKP241	1	ENSG00000240294	
RN7SL123P	1	ENSG00000266863	
RN7SKP242	1	ENSG00000251776	
NIFKP9	1	ENSG00000237630	
RN7SKP240	1	ENSG00000222515	
NIFKP8	1	ENSG00000259449	
NIFKP7	1	ENSG00000251590	
NIFKP6	1	ENSG00000268144	
RNU6-214P	1	ENSG00000206857	
NIFKP4	1	ENSG00000261205	
RN7SKP249	1	ENSG00000202360	
NIFKP3	1	ENSG00000256331	
NIFKP2	1	ENSG00000251122	
NIFKP1	1	ENSG00000214434	
RN7SKP247	1	ENSG00000223026	
RN7SKP248	1	ENSG00000252087	
DUSP4	1	ENSG00000120875	
CHST8	1	ENSG00000124302	
DUSP5	1	ENSG00000138166	
CHST9	1	ENSG00000154080	
DUSP2	1	ENSG00000158050	
CHST6	1	ENSG00000183196	
DUSP3	1	ENSG00000108861	
CHST7	1	ENSG00000147119	
DUSP1	1	ENSG00000120129	
MTFR1P1	1	ENSG00000231356	
MUC20P1	1	ENSG00000224769	
DUSP8	1	ENSG00000184545	
DUSP9	1	ENSG00000130829	
DUSP6	1	ENSG00000139318	
DUSP7	1	ENSG00000164086	
ARSFP1	1	ENSG00000232226	
RN7SKP234	1	ENSG00000252982	
RN7SKP235	1	ENSG00000222594	
SFR1P1	1	ENSG00000227541	
SMU1P1	1	ENSG00000237842	
RN7SKP232	1	ENSG00000222102	
RN7SKP233	1	ENSG00000252814	
RN7SKP230	1	ENSG00000202512	
RN7SKP231	1	ENSG00000200151	
RN7SL122P	1	ENSG00000263529	
SFR1P2	1	ENSG00000223707	
RN7SL388P	1	ENSG00000239577	
DPYD	1	ENSG00000188641	
CHST1	1	ENSG00000175264	
PABPN1P2	1	ENSG00000255875	
RNU6-479P	1	ENSG00000252157	
CHST4	1	ENSG00000140835	
RNU6-213P	1	ENSG00000206778	
RN7SKP238	1	ENSG00000252292	
CHST5	1	ENSG00000135702	
RN7SKP239	1	ENSG00000201684	
PABPN1P1	1	ENSG00000213018	
CHST2	1	ENSG00000175040	
CHST3	1	ENSG00000122863	
RN7SKP237	1	ENSG00000201533	
SLC1A3-AS1	1	ENSG00000250155	
ZC3H12A-DT	1	ENSG00000233621	
PABPC1P4	1	ENSG00000255642	
PABPC1P3	1	ENSG00000230673	
ABRACL	1	ENSG00000146386	
PABPC1P6	1	ENSG00000227497	
PABPC1P5	1	ENSG00000270455	
PABPC1P8	1	ENSG00000228755	
PABPC1P7	1	ENSG00000250651	
PABPC1P9	1	ENSG00000229658	
RN7SKP223	1	ENSG00000222514	
RN7SKP224	1	ENSG00000201010	
RN7SKP221	1	ENSG00000222352	
RN7SL121P	1	ENSG00000263974	
CST11	1	ENSG00000125831	
RN7SKP222	1	ENSG00000222583	
RN7SKP220	1	ENSG00000222543	
RN7SL387P	1	ENSG00000263537	
PABPC1P2	1	ENSG00000198526	
PABPC1P1	1	ENSG00000231707	
RNU6-216P	1	ENSG00000200152	
RN7SKP229	1	ENSG00000222397	
RN7SKP227	1	ENSG00000201315	
RN7SKP228	1	ENSG00000222974	
RN7SKP225	1	ENSG00000222337	
MYB-AS1	1	ENSG00000236703	
RN7SKP226	1	ENSG00000201782	
ATAD1	1	ENSG00000138138	
ATAD5	1	ENSG00000176208	
ATAD2	1	ENSG00000156802	
FLRT2-AS1	1	ENSG00000205562	
PASD1	1	ENSG00000166049	
RN7SKP212	1	ENSG00000222783	
METTL21AP1	1	ENSG00000229623	
RN7SKP213	1	ENSG00000222678	
RN7SKP210	1	ENSG00000238875	
RN7SKP211	1	ENSG00000200198	
ZNF70P1	1	ENSG00000225463	
RRM2P2	1	ENSG00000236484	
RN7SL120P	1	ENSG00000244169	
RNU6-215P	1	ENSG00000202039	
RN7SKP218	1	ENSG00000222154	
RN7SKP219	1	ENSG00000252634	
RRM2P3	1	ENSG00000214018	
RN7SKP216	1	ENSG00000222982	
ENSG00000237461	1	ENSG00000237461	
RN7SKP217	1	ENSG00000201510	
RRM2P4	1	ENSG00000235598	
RN7SKP214	1	ENSG00000201078	
EIF2AP4	1	ENSG00000227395	
RN7SKP202	1	ENSG00000222371	
EFEMP2	1	ENSG00000172638	
EFEMP1	1	ENSG00000115380	
RN7SKP200	1	ENSG00000222496	
RN7SL385P	1	ENSG00000241333	
MRPL20-AS1	1	ENSG00000224870	
RN7SKP209	1	ENSG00000252697	
KMT5B	1	ENSG00000110066	
RN7SKP207	1	ENSG00000223136	
KMT5A	1	ENSG00000183955	
RN7SKP208	1	ENSG00000202344	
RNU6-476P	1	ENSG00000207457	
RN7SKP205	1	ENSG00000222931	
TYRO3P	1	ENSG00000259581	
RN7SKP206	1	ENSG00000222755	
RN7SKP203	1	ENSG00000200488	
RN7SKP204	1	ENSG00000202351	
RNU6-210P	1	ENSG00000252752	
UGT2B10	1	ENSG00000109181	
IFNA13	1	ENSG00000233816	
PCYT2	1	ENSG00000185813	
UGT2B11	1	ENSG00000213759	
IFNA14	1	ENSG00000228083	
KMT5C	1	ENSG00000133247	
IFNA16	1	ENSG00000147885	
IFNA17	1	ENSG00000234829	
UGT2B15	1	ENSG00000196620	
UGT2B17	1	ENSG00000197888	
RN7SL30P	1	ENSG00000243845	
ENSG00000225420	1	ENSG00000225420	
VN1R10P	1	ENSG00000220758	
RN7SL384P	1	ENSG00000242912	
SRSF2	1	ENSG00000161547	
SRSF3	1	ENSG00000112081	
SRSF4	1	ENSG00000116350	
SRSF5	1	ENSG00000100650	
PTPRCAP	1	ENSG00000213402	
SRSF6	1	ENSG00000124193	
SRSF7	1	ENSG00000115875	
SRSF9	1	ENSG00000111786	
IFNA10	1	ENSG00000186803	
RNU6-475P	1	ENSG00000251882	
KMT2E	1	ENSG00000005483	
KMT2D	1	ENSG00000167548	
KMT2A	1	ENSG00000118058	
KMT2C	1	ENSG00000055609	
KMT2B	1	ENSG00000272333	
ZNF248-AS1	1	ENSG00000236514	
RN7SL383P	1	ENSG00000263556	
LOXHD1	1	ENSG00000167210	
TTC12-DT	1	ENSG00000255129	
TMEM26-AS1	1	ENSG00000237233	
AP4S1	1	ENSG00000100478	
RNU6-478P	1	ENSG00000200774	
KDSR	1	ENSG00000119537	
RNU6-212P	1	ENSG00000199512	
VIRMA-DT	1	ENSG00000253704	
IFNA21	1	ENSG00000137080	
IQCA1-AS1	1	ENSG00000232893	
ENSG00000201410	1	ENSG00000201410	
RN7SL382P	1	ENSG00000240723	
BFSP2	1	ENSG00000170819	
BFSP1	1	ENSG00000125864	
ADSS1	1	ENSG00000185100	
ADSS2	1	ENSG00000035687	
CLPTM1L	1	ENSG00000049656	
RNU6-477P	1	ENSG00000206614	
RNU6-211P	1	ENSG00000206774	
RNU6-472P	1	ENSG00000207026	
IGHV3-60	1	ENSG00000253742	
EXOC7P1	1	ENSG00000250485	
IGHV3-62	1	ENSG00000253132	
IGHV3-63	1	ENSG00000253936	
IGHV3-64	1	ENSG00000223648	
IGHV3-65	1	ENSG00000253209	
IGHV3-66	1	ENSG00000211972	
ARL8BP2	1	ENSG00000214812	
ARL8BP1	1	ENSG00000228413	
RESF1	1	ENSG00000174718	
AP4M1	1	ENSG00000221838	
OR5P4P	1	ENSG00000227892	
DNAJC3-DT	1	ENSG00000247400	
DAPK1-IT1	1	ENSG00000236709	
NKX3-2	1	ENSG00000109705	
NKX3-1	1	ENSG00000167034	
VN1R13P	1	ENSG00000216762	
RN7SL381P	1	ENSG00000263968	
IGHV3-71	1	ENSG00000254056	
IGHV3-72	1	ENSG00000225698	
IGHV3-73	1	ENSG00000211976	
VPS9D1	1	ENSG00000075399	
RNU6-471P	1	ENSG00000206671	
IGHV3-74	1	ENSG00000224650	
COPDA1	1	ENSG00000253364	
TPMTP3	1	ENSG00000232562	
IGHV3-75	1	ENSG00000254176	
TPMTP4	1	ENSG00000223574	
IGHV3-76	1	ENSG00000253247	
TPMTP1	1	ENSG00000267156	
TPMTP2	1	ENSG00000234562	
OR4A21P	1	ENSG00000181943	
RN7SL380P	1	ENSG00000244532	
SAA3P	1	ENSG00000166787	
IGHV3-42	1	ENSG00000254228	
IGHV3-43	1	ENSG00000232216	
SRSF1	2	ENSG00000136450:ENSG00000266086	
UGT2B28	1	ENSG00000135226	
IGHV3-47	1	ENSG00000229092	
IGHV3-48	1	ENSG00000211964	
IGHV3-49	1	ENSG00000211965	
MTHFSD	1	ENSG00000103248	
ENSG00000201465	1	ENSG00000201465	
ENSG00000201467	1	ENSG00000201467	
E2F1	1	ENSG00000101412	
E2F2	1	ENSG00000007968	
E2F3	1	ENSG00000112242	
E2F4	1	ENSG00000205250	
E2F5	1	ENSG00000133740	
E2F6	1	ENSG00000169016	
VN1R11P	1	ENSG00000219770	
E2F7	1	ENSG00000165891	
RNU6-474P	1	ENSG00000206970	
E2F8	1	ENSG00000129173	
KC6	1	ENSG00000267313	
RNU6-473P	1	ENSG00000251973	
IGHV3-50	1	ENSG00000253241	
STARD7-AS1	1	ENSG00000204685	
IGHV3-52	1	ENSG00000253545	
IGHV3-53	1	ENSG00000211967	
SMIM10L1	1	ENSG00000256537	
STYK1	1	ENSG00000060140	
IGHV3-57	1	ENSG00000253759	
MAP1LC3B2	1	ENSG00000258102	
OR5P1P	1	ENSG00000166408	
KCP	1	ENSG00000135253	
VN1R12P	1	ENSG00000220581	
ODAD1	1	ENSG00000105479	
ODAD3	1	ENSG00000198003	
ODAD2	1	ENSG00000169126	
ODAD4	1	ENSG00000204815	
ICAM2	1	ENSG00000108622	
LYPLA1P3	1	ENSG00000218350	
ICAM3	1	ENSG00000076662	
ICAM4	1	ENSG00000105371	
ICAM5	1	ENSG00000105376	
IKZF1	1	ENSG00000185811	
IKZF2	1	ENSG00000030419	
RN7SL25P	1	ENSG00000264530	
IKZF3	1	ENSG00000161405	
IKZF4	1	ENSG00000123411	
LYPLA1P1	1	ENSG00000223595	
ICAM1	1	ENSG00000090339	
IKZF5	1	ENSG00000095574	
LYPLA1P2	1	ENSG00000251483	
SRD5A3-AS1	1	ENSG00000249700	
PLEKHM1P1	1	ENSG00000214176	
TOPAZ1	1	ENSG00000173769	
PI4KAP2	1	ENSG00000183506	
KDR	1	ENSG00000128052	
COL11A2P1	1	ENSG00000228688	
RN7SL26P	1	ENSG00000242014	
GAREM2	1	ENSG00000157833	
GAREM1	1	ENSG00000141441	
KEL	1	ENSG00000197993	
RNU6-470P	1	ENSG00000251763	
NKX2-2-AS1	1	ENSG00000258197	
TMEM63A	1	ENSG00000196187	
TMEM63B	1	ENSG00000137216	
TMEM63C	1	ENSG00000165548	
TMEM256P1	1	ENSG00000233197	
NPEPPSP2	1	ENSG00000233133	
RN7SL23P	1	ENSG00000240823	
TMEM256P2	1	ENSG00000226726	
ZNF970P	1	ENSG00000258368	
FAM9B	1	ENSG00000177138	
PPP1CB-DT	1	ENSG00000226833	
FAM9A	1	ENSG00000183304	
FAM9C	1	ENSG00000187268	
GTF3AP5	1	ENSG00000225816	
GTF3AP6	1	ENSG00000229982	
MAGI2-AS1	1	ENSG00000251276	
MAGI2-AS2	1	ENSG00000226978	
GTF3AP1	1	ENSG00000237274	
BRI3BP	1	ENSG00000184992	
GTF3AP2	1	ENSG00000258966	
ZNF971P	1	ENSG00000214581	
MKNK2P1	1	ENSG00000233533	
RSPH1-DT	1	ENSG00000239930	
MAGI2-AS3	1	ENSG00000234456	
MON1A	1	ENSG00000164077	
MON1B	1	ENSG00000103111	
BLOC1S6P1	1	ENSG00000196564	
MIR1184-1	1	ENSG00000221533	
MIR1184-2	1	ENSG00000221190	
OR5BQ1P	1	ENSG00000273228	
AP4E1	1	ENSG00000081014	
TMEM230P2	1	ENSG00000238041	
MIR1184-3	1	ENSG00000221603	
KHK	1	ENSG00000138030	
TMEM230P1	1	ENSG00000225728	
UIMC1	1	ENSG00000087206	
ENSG00000201407	1	ENSG00000201407	
UFL1-AS1	1	ENSG00000233797	
PHGDH	1	ENSG00000092621	
RPL7L1P13	1	ENSG00000251464	
RPL7L1P10	1	ENSG00000237322	
RPL7L1P11	1	ENSG00000176970	
RPL7L1P12	1	ENSG00000231981	
RN7SL22P	1	ENSG00000243136	
KIN	1	ENSG00000151657	
ANKFN1	1	ENSG00000153930	
KIT	1	ENSG00000157404	
ERICH2-DT	1	ENSG00000234350	
AFAP1-AS1	1	ENSG00000272620	
KIZ	1	ENSG00000088970	
SOX2-OT	1	ENSG00000242808	
ZNF451-AS1	1	ENSG00000226803	
SFTPA3P	1	ENSG00000225827	
AHSA2P	1	ENSG00000173209	
IGKV1-9	1	ENSG00000241755	
ELF3-AS1	1	ENSG00000234678	
IGKV1-8	1	ENSG00000240671	
IGKV1-6	1	ENSG00000239855	
IGKV1-5	1	ENSG00000243466	
RN7SL20P	1	ENSG00000242251	
SGSM1	1	ENSG00000167037	
SEMG2	1	ENSG00000124157	
SGSM3	1	ENSG00000100359	
SEMG1	1	ENSG00000124233	
SGSM2	1	ENSG00000141258	
KLB	1	ENSG00000134962	
WWP1P1	1	ENSG00000244153	
ZNF252P-AS1	1	ENSG00000255559	
FAM3B	1	ENSG00000183844	
FAM3A	1	ENSG00000071889	
FAM3D	1	ENSG00000198643	
FAM3C	1	ENSG00000196937	
MMGT1	1	ENSG00000169446	
ACOT11	1	ENSG00000162390	
PHGR1	1	ENSG00000233041	
THOC7-AS1	1	ENSG00000240549	
ACOT12	1	ENSG00000172497	
ACOT13	1	ENSG00000112304	
ZNF322P1	1	ENSG00000188801	
KMO	1	ENSG00000117009	
CCNB1IP1	1	ENSG00000100814	
CENPCP1	1	ENSG00000226982	
TYROBP	1	ENSG00000011600	
BAZ2B-AS1	1	ENSG00000224152	
RNF186-AS1	1	ENSG00000235434	
RARRES2P10	1	ENSG00000260153	
TSG101	1	ENSG00000074319	
TRBV5-1	1	ENSG00000211734	
TRBV5-4	1	ENSG00000230099	
TRBV5-5	1	ENSG00000211725	
TRBV5-2	1	ENSG00000242771	
TRBV5-3	1	ENSG00000211715	
INAVA	1	ENSG00000163362	
TRBV5-6	1	ENSG00000211728	
TRBV5-7	1	ENSG00000211731	
RNFT1P3	1	ENSG00000187870	
PPIL1P1	1	ENSG00000237951	
RNFT1P2	1	ENSG00000233333	
TCAF2	1	ENSG00000170379	
TCAF1	1	ENSG00000198420	
SUGT1P1	1	ENSG00000226823	
SUGT1P2	1	ENSG00000213842	
SUGT1P3	1	ENSG00000239827	
SUGT1P4	1	ENSG00000254483	
IFIT6P	1	ENSG00000224289	
AP4B1	1	ENSG00000134262	
UVSSA	1	ENSG00000163945	
MPHOSPH10P7	1	ENSG00000261497	
MPHOSPH10P6	1	ENSG00000260399	
MPHOSPH10P4	1	ENSG00000258797	
MPHOSPH10P2	1	ENSG00000254912	
LMNB2	1	ENSG00000176619	
LTB4R	1	ENSG00000213903	
MPHOSPH10P1	1	ENSG00000260078	
LMNB1	1	ENSG00000113368	
APCDD1L-DT	1	ENSG00000231290	
ENSG00000250378	1	ENSG00000250378	
LCMT1-AS2	1	ENSG00000260034	
LCMT1-AS1	1	ENSG00000260448	
MKKS	1	ENSG00000125863	
XIAP-AS1	1	ENSG00000237331	
KIF26B-AS1	1	ENSG00000232192	
RN7SKP193	1	ENSG00000201358	
RN7SKP194	1	ENSG00000223260	
RN7SKP191	1	ENSG00000201583	
RN7SL118P	1	ENSG00000266420	
RN7SKP192	1	ENSG00000223223	
RN7SKP190	1	ENSG00000251888	
RN7SKP199	1	ENSG00000222257	
ANOS2P	1	ENSG00000241859	
RN7SKP197	1	ENSG00000252886	
RNU6-209P	1	ENSG00000206845	
RN7SKP198	1	ENSG00000238324	
RN7SKP195	1	ENSG00000252396	
IFIT1B	1	ENSG00000204010	
RN7SKP196	1	ENSG00000252076	
B3GNTL1P1	1	ENSG00000251237	
B3GNTL1P2	1	ENSG00000271328	
BTBD3-AS1	1	ENSG00000236526	
MRPL20P1	1	ENSG00000215734	
SFSWAP	1	ENSG00000061936	
RN7SKP182	1	ENSG00000222704	
RN7SKP183	1	ENSG00000252978	
RN7SKP180	1	ENSG00000200783	
RN7SKP181	1	ENSG00000223120	
RN7SL117P	1	ENSG00000264192	
NT5C2	1	ENSG00000076685	
MIR5692A1	1	ENSG00000266318	
MIR5692A2	1	ENSG00000264512	
RN7SKP188	1	ENSG00000222721	
RN7SKP189	1	ENSG00000201912	
RN7SKP186	1	ENSG00000202241	
RN7SKP187	1	ENSG00000202406	
FAM241B	1	ENSG00000171224	
RN7SKP184	1	ENSG00000199218	
FAM241A	1	ENSG00000174749	
RN7SKP185	1	ENSG00000199683	
ABRAXAS1P1	1	ENSG00000213431	
ABRAXAS1P2	1	ENSG00000253384	
TRDMT1	1	ENSG00000107614	
URGCP	1	ENSG00000106608	
RN7SL28P	1	ENSG00000244512	
RN7SKP171	1	ENSG00000201287	
RN7SL116P	1	ENSG00000240474	
RN7SKP172	1	ENSG00000223273	
RN7SKP170	1	ENSG00000199420	
YY1AP1	1	ENSG00000163374	
RN7SKP179	1	ENSG00000251935	
MIR5692C1	1	ENSG00000265924	
MIR5692C2	1	ENSG00000266668	
RN7SKP177	1	ENSG00000222499	
RN7SKP178	1	ENSG00000201875	
FAM240C	1	ENSG00000216921	
RN7SKP176	1	ENSG00000260682	
COL7A1	1	ENSG00000114270	
RN7SKP173	1	ENSG00000199691	
RN7SKP174	1	ENSG00000200673	
LRP2BP-AS1	1	ENSG00000250410	
EIF4HP1	1	ENSG00000233830	
DQX1	1	ENSG00000144045	
WDR86	1	ENSG00000187260	
WDR83	1	ENSG00000123154	
EIF4HP2	1	ENSG00000237977	
WDR89	1	ENSG00000140006	
WDR87	1	ENSG00000171804	
WDR88	1	ENSG00000166359	
RASSF3-DT	1	ENSG00000256670	
WDR93	1	ENSG00000140527	
WDR90	1	ENSG00000161996	
WDR91	1	ENSG00000105875	
RNU6ATAC40P	1	ENSG00000221507	
XAGE1B	1	ENSG00000204382	
WDR74	1	ENSG00000133316	
XAGE1A	1	ENSG00000204379	
RN7SL138P	1	ENSG00000266274	
WDR75	1	ENSG00000115368	
WDR72	1	ENSG00000166415	
WDR73	1	ENSG00000177082	
HCFC2	1	ENSG00000111727	
KNSTRN	1	ENSG00000128944	
WDR76	1	ENSG00000092470	
WDR77	1	ENSG00000116455	
HCFC1	1	ENSG00000172534	
RPS13P4	1	ENSG00000238111	
RPS13P3	1	ENSG00000236913	
RPS13P2	1	ENSG00000228929	
WDR81	1	ENSG00000167716	
WDR82	1	ENSG00000164091	
PARD3	1	ENSG00000148498	
RPS13P5	1	ENSG00000237953	
RNU6-229P	1	ENSG00000252423	
